St,City,FIPS_city,Time,OWS_protest,15,30,45,60,100
IA,Cedar Rapids,1912000,55,1,0,0,0,1,1
IA,Cedar Rapids,1912000,56,1,0,0,0,1,1
IA,Cedar Rapids,1912000,57,1,0,0,0,1,1
IA,Cedar Rapids,1912000,58,1,0,0,0,1,1
IA,Cedar Rapids,1912000,59,1,0,0,0,1,1
IA,Cedar Rapids,1912000,60,1,0,0,0,1,1
IA,Cedar Rapids,1912000,61,1,0,0,0,1,1
IA,Cedar Rapids,1912000,62,1,0,0,0,1,1
IA,Cedar Rapids,1912000,63,1,0,0,0,1,1
IA,Cedar Rapids,1912000,64,1,0,0,0,1,1
IA,Cedar Rapids,1912000,65,1,0,0,0,1,1
IA,Cedar Rapids,1912000,66,1,0,0,0,1,1
IA,Cedar Rapids,1912000,67,1,0,0,0,1,1
IA,Cedar Rapids,1912000,68,1,0,0,0,1,1
IA,Cedar Rapids,1912000,69,1,0,0,0,1,1
IA,Cedar Rapids,1912000,70,1,0,0,0,1,1
IA,Cedar Rapids,1912000,71,1,0,0,0,1,1
IA,Cedar Rapids,1912000,72,1,0,0,0,1,1
IA,Cedar Rapids,1912000,73,1,0,0,0,1,1
IA,Cedar Rapids,1912000,74,1,0,0,0,1,1
IA,Cedar Rapids,1912000,75,1,0,0,0,1,1
IA,Cedar Rapids,1912000,76,1,0,0,0,1,1
IA,Cedar Rapids,1912000,77,1,0,0,0,1,1
IA,Clinton,1914430,1,0,0,0,0,0,0
IA,Clinton,1914430,2,0,0,0,0,0,0
IA,Clinton,1914430,3,0,0,0,0,0,0
IA,Clinton,1914430,4,0,0,0,0,0,0
IA,Clinton,1914430,5,0,0,0,0,0,0
IA,Clinton,1914430,6,0,0,0,0,0,0
IA,Clinton,1914430,7,0,0,0,0,0,0
IA,Clinton,1914430,8,0,0,0,0,0,0
IA,Clinton,1914430,9,0,0,0,0,0,0
IA,Clinton,1914430,10,0,0,0,0,0,0
IA,Clinton,1914430,11,0,0,0,0,0,0
IA,Clinton,1914430,12,0,0,0,0,0,0
IA,Clinton,1914430,13,0,0,0,0,0,0
IA,Clinton,1914430,14,0,0,0,0,0,0
IA,Clinton,1914430,15,0,0,0,0,0,0
IA,Clinton,1914430,16,0,0,0,0,0,0
IA,Clinton,1914430,17,0,0,0,0,0,0
IA,Clinton,1914430,18,0,0,0,0,0,0
IA,Clinton,1914430,19,0,0,0,0,0,0
IA,Clinton,1914430,20,0,0,0,0,0,0
IA,Clinton,1914430,21,0,0,0,0,0,0
IA,Clinton,1914430,22,0,0,0,0,0,0
IA,Clinton,1914430,23,0,0,0,0,0,1
IA,Clinton,1914430,24,0,0,0,0,0,1
IA,Clinton,1914430,25,0,0,0,0,0,1
IA,Clinton,1914430,26,0,0,0,0,0,1
IA,Clinton,1914430,27,0,0,0,0,0,2
IA,Clinton,1914430,28,0,0,0,0,0,2
IA,Clinton,1914430,29,0,0,0,0,0,2
IA,Clinton,1914430,30,0,0,0,0,0,2
IA,Clinton,1914430,31,0,0,0,0,0,4
IA,Clinton,1914430,32,0,0,0,0,0,4
IA,Clinton,1914430,33,0,0,0,0,0,4
IA,Clinton,1914430,34,0,0,0,0,0,4
IA,Clinton,1914430,35,0,0,0,0,0,4
IA,Clinton,1914430,36,0,0,0,0,0,4
IA,Clinton,1914430,37,0,0,0,0,0,4
IA,Clinton,1914430,38,0,0,0,0,0,4
IA,Clinton,1914430,39,0,0,0,0,0,4
IA,Clinton,1914430,40,0,0,0,0,0,4
IA,Clinton,1914430,41,0,0,0,0,0,4
IA,Clinton,1914430,42,0,0,0,0,0,4
IA,Clinton,1914430,43,0,0,0,0,0,4
IA,Clinton,1914430,44,0,0,0,0,0,4
IA,Clinton,1914430,45,0,0,0,0,0,4
IA,Clinton,1914430,46,0,0,0,0,0,4
IA,Clinton,1914430,47,0,0,0,0,0,4
IA,Clinton,1914430,48,0,0,0,0,0,4
IA,Clinton,1914430,49,0,0,0,0,0,4
IA,Clinton,1914430,50,0,0,0,0,0,4
IA,Clinton,1914430,51,0,0,0,0,0,4
IA,Clinton,1914430,52,0,0,0,0,0,4
IA,Clinton,1914430,53,0,0,0,0,0,4
IA,Clinton,1914430,54,0,0,0,0,0,4
IA,Clinton,1914430,55,0,0,0,0,0,4
IA,Clinton,1914430,56,0,0,0,0,0,4
IA,Clinton,1914430,57,0,0,0,0,0,4
IA,Clinton,1914430,58,0,0,0,0,0,4
IA,Clinton,1914430,59,0,0,0,0,0,4
IA,Clinton,1914430,60,0,0,0,0,0,4
IA,Clinton,1914430,61,0,0,0,0,0,4
IA,Clinton,1914430,62,0,0,0,0,0,4
IA,Clinton,1914430,63,0,0,0,0,0,4
IA,Clinton,1914430,64,0,0,0,0,0,4
IA,Clinton,1914430,65,0,0,0,0,0,4
IA,Clinton,1914430,66,0,0,0,0,0,4
IA,Clinton,1914430,67,0,0,0,0,0,4
IA,Clinton,1914430,68,0,0,0,0,0,4
IA,Clinton,1914430,69,0,0,0,0,0,4
IA,Clinton,1914430,70,0,0,0,0,0,4
IA,Clinton,1914430,71,0,0,0,0,0,4
IA,Clinton,1914430,72,0,0,0,0,0,4
IA,Clinton,1914430,73,0,0,0,0,0,4
IA,Clinton,1914430,74,0,0,0,0,0,4
IA,Clinton,1914430,75,0,0,0,0,0,4
IA,Clinton,1914430,76,0,0,0,0,0,4
IA,Clinton,1914430,77,0,0,0,0,0,4
IA,Council Bluffs,1916860,1,0,0,0,0,0,0
IA,Council Bluffs,1916860,2,0,0,0,0,0,0
IA,Council Bluffs,1916860,3,0,0,0,0,0,0
IA,Council Bluffs,1916860,4,0,0,0,0,0,0
IA,Council Bluffs,1916860,5,0,0,0,0,0,0
IA,Council Bluffs,1916860,6,0,0,0,0,0,0
IA,Council Bluffs,1916860,7,0,0,0,0,0,0
IA,Council Bluffs,1916860,8,0,0,0,0,0,0
IA,Council Bluffs,1916860,9,0,0,0,0,0,0
IA,Council Bluffs,1916860,10,0,0,0,0,0,0
IA,Council Bluffs,1916860,11,0,0,0,0,0,0
IA,Council Bluffs,1916860,12,0,0,0,0,0,0
IA,Council Bluffs,1916860,13,0,0,0,0,0,0
IA,Council Bluffs,1916860,14,0,0,0,0,0,0
IA,Council Bluffs,1916860,15,0,0,0,0,0,0
IA,Council Bluffs,1916860,16,0,0,0,0,0,0
IA,Council Bluffs,1916860,17,0,0,0,0,0,0
IA,Council Bluffs,1916860,18,0,0,0,0,0,0
IA,Council Bluffs,1916860,19,0,0,0,0,0,0
IA,Council Bluffs,1916860,20,0,0,0,0,0,0
IA,Council Bluffs,1916860,21,0,0,0,0,0,0
IA,Council Bluffs,1916860,22,0,0,0,0,0,0
IA,Council Bluffs,1916860,23,0,0,0,0,0,0
IA,Council Bluffs,1916860,24,0,0,0,0,0,0
IA,Council Bluffs,1916860,25,0,0,0,0,0,0
IA,Council Bluffs,1916860,26,0,0,0,0,0,0
IA,Council Bluffs,1916860,27,0,0,0,0,0,0
IA,Council Bluffs,1916860,28,0,0,0,0,0,0
IA,Council Bluffs,1916860,29,0,0,0,0,0,0
IA,Council Bluffs,1916860,30,0,0,0,0,0,0
IA,Council Bluffs,1916860,31,0,1,1,1,2,2
IA,Council Bluffs,1916860,32,0,1,1,1,2,2
IA,Council Bluffs,1916860,33,0,1,1,1,2,2
IA,Council Bluffs,1916860,34,0,1,1,1,2,2
IA,Council Bluffs,1916860,35,0,1,1,1,2,2
IA,Council Bluffs,1916860,36,0,1,1,1,2,2
IA,Council Bluffs,1916860,37,0,1,1,1,2,2
IA,Council Bluffs,1916860,38,0,1,1,1,2,2
IA,Council Bluffs,1916860,39,0,1,1,1,2,2
IA,Council Bluffs,1916860,40,0,1,1,1,2,2
IA,Council Bluffs,1916860,41,0,1,1,1,2,2
IA,Council Bluffs,1916860,42,0,1,1,1,2,2
IA,Council Bluffs,1916860,43,0,1,1,1,2,2
IA,Council Bluffs,1916860,44,0,1,1,1,2,2
IA,Council Bluffs,1916860,45,0,1,1,1,2,2
IA,Council Bluffs,1916860,46,0,1,1,1,2,2
IA,Council Bluffs,1916860,47,0,1,1,1,2,2
IA,Council Bluffs,1916860,48,0,1,1,1,2,2
IA,Council Bluffs,1916860,49,0,1,1,1,2,2
IA,Council Bluffs,1916860,50,0,1,1,1,2,2
IA,Council Bluffs,1916860,51,0,1,1,1,2,2
IA,Council Bluffs,1916860,52,0,1,1,1,2,2
IA,Council Bluffs,1916860,53,0,1,1,1,2,2
IA,Council Bluffs,1916860,54,0,1,1,1,2,2
IA,Council Bluffs,1916860,55,0,1,1,1,2,2
IA,Council Bluffs,1916860,56,0,1,1,1,2,2
IA,Council Bluffs,1916860,57,0,1,1,1,2,2
IA,Council Bluffs,1916860,58,0,1,1,1,2,2
IA,Council Bluffs,1916860,59,0,1,1,1,2,2
IA,Council Bluffs,1916860,60,0,1,1,1,2,2
IA,Council Bluffs,1916860,61,0,1,1,1,2,2
IA,Council Bluffs,1916860,62,0,1,1,1,2,2
IA,Council Bluffs,1916860,63,0,1,1,1,2,2
IA,Council Bluffs,1916860,64,0,1,1,1,2,2
IA,Council Bluffs,1916860,65,0,1,1,1,2,2
IA,Council Bluffs,1916860,66,0,1,1,1,2,2
IA,Council Bluffs,1916860,67,0,1,1,1,2,2
IA,Council Bluffs,1916860,68,0,1,1,1,2,2
IA,Council Bluffs,1916860,69,0,1,1,1,2,2
IA,Council Bluffs,1916860,70,0,1,1,1,2,2
IA,Council Bluffs,1916860,71,0,1,1,1,2,2
IA,Council Bluffs,1916860,72,0,1,1,1,2,2
IA,Council Bluffs,1916860,73,0,1,1,1,2,2
IA,Council Bluffs,1916860,74,0,1,1,1,2,2
IA,Council Bluffs,1916860,75,0,1,1,1,2,2
IA,Council Bluffs,1916860,76,0,1,1,1,2,2
IA,Council Bluffs,1916860,77,0,1,1,1,2,2
IA,Davenport,1919000,1,0,0,0,0,0,0
IA,Davenport,1919000,2,0,0,0,0,0,0
IA,Davenport,1919000,3,0,0,0,0,0,0
IA,Davenport,1919000,4,0,0,0,0,0,0
IA,Davenport,1919000,5,0,0,0,0,0,0
IA,Davenport,1919000,6,0,0,0,0,0,0
IA,Davenport,1919000,7,0,0,0,0,0,0
IA,Davenport,1919000,8,0,0,0,0,0,0
IA,Davenport,1919000,9,0,0,0,0,0,0
IA,Davenport,1919000,10,0,0,0,0,0,0
IA,Davenport,1919000,11,0,0,0,0,0,0
IA,Davenport,1919000,12,0,0,0,0,0,0
IA,Davenport,1919000,13,0,0,0,0,0,0
IA,Davenport,1919000,14,0,0,0,0,0,0
IA,Davenport,1919000,15,0,0,0,0,0,0
IA,Davenport,1919000,16,0,0,0,0,0,0
IA,Davenport,1919000,17,0,0,0,0,0,0
IA,Davenport,1919000,18,0,0,0,0,0,0
IA,Davenport,1919000,19,0,0,0,0,0,0
IA,Davenport,1919000,20,0,0,0,0,0,0
IA,Davenport,1919000,21,0,0,0,0,0,0
IA,Davenport,1919000,22,0,0,0,0,0,0
IA,Davenport,1919000,23,0,0,0,0,0,0
IA,Davenport,1919000,24,0,0,0,0,0,0
IA,Davenport,1919000,25,0,0,0,0,0,0
IA,Davenport,1919000,26,0,0,0,0,0,0
IA,Davenport,1919000,27,0,0,0,0,0,1
IA,Davenport,1919000,28,0,0,0,0,0,1
IA,Davenport,1919000,29,0,0,0,0,0,1
IA,Davenport,1919000,30,0,0,0,0,0,1
IA,Davenport,1919000,31,0,0,0,0,0,3
IA,Davenport,1919000,32,0,0,0,0,0,3
IA,Davenport,1919000,33,0,0,0,0,0,3
IA,Davenport,1919000,34,0,0,0,0,0,3
IA,Davenport,1919000,35,0,0,0,0,0,3
IA,Davenport,1919000,36,0,0,0,0,0,3
IA,Davenport,1919000,37,0,0,0,0,0,3
IA,Davenport,1919000,38,0,0,0,0,0,3
IA,Davenport,1919000,39,0,0,0,0,0,3
IA,Davenport,1919000,40,0,0,0,0,0,3
IA,Davenport,1919000,41,0,0,0,0,0,3
IA,Davenport,1919000,42,0,0,0,0,0,3
IA,Davenport,1919000,43,0,0,0,0,0,3
IA,Davenport,1919000,44,0,0,0,0,0,3
IA,Davenport,1919000,45,0,0,0,0,0,3
IA,Davenport,1919000,46,0,0,0,0,0,3
IA,Davenport,1919000,47,0,0,0,0,0,3
IA,Davenport,1919000,48,0,0,0,0,0,3
IA,Davenport,1919000,49,0,0,0,0,0,3
IA,Davenport,1919000,50,0,0,0,0,0,3
IA,Davenport,1919000,51,0,0,0,0,0,3
IA,Davenport,1919000,52,0,0,0,0,0,3
IA,Davenport,1919000,53,0,0,0,0,0,3
IA,Davenport,1919000,54,0,0,0,0,0,3
IA,Davenport,1919000,55,0,0,0,0,0,3
IA,Davenport,1919000,56,0,0,0,0,0,3
IA,Davenport,1919000,57,0,0,0,0,0,3
IA,Davenport,1919000,58,0,0,0,0,0,3
IA,Davenport,1919000,59,0,0,0,0,0,3
IA,Davenport,1919000,60,0,0,0,0,0,3
IA,Davenport,1919000,61,0,0,0,0,0,3
IA,Davenport,1919000,62,0,0,0,0,0,3
IA,Davenport,1919000,63,0,0,0,0,0,3
IA,Davenport,1919000,64,0,0,0,0,0,3
IA,Davenport,1919000,65,0,0,0,0,0,3
IA,Davenport,1919000,66,0,0,0,0,0,3
IA,Davenport,1919000,67,0,0,0,0,0,3
IA,Davenport,1919000,68,0,0,0,0,0,3
IA,Davenport,1919000,69,0,0,0,0,0,3
IA,Davenport,1919000,70,0,0,0,0,0,3
IA,Davenport,1919000,71,0,0,0,0,0,3
IA,Davenport,1919000,72,0,0,0,0,0,3
IA,Davenport,1919000,73,0,0,0,0,0,3
IA,Davenport,1919000,74,0,0,0,0,0,3
IA,Davenport,1919000,75,0,0,0,0,0,3
IA,Davenport,1919000,76,0,0,0,0,0,3
IA,Davenport,1919000,77,0,0,0,0,0,3
IA,Des Moines,1921000,1,0,0,0,0,0,0
IA,Des Moines,1921000,2,0,0,0,0,0,0
IA,Des Moines,1921000,3,0,0,0,0,0,0
IA,Des Moines,1921000,4,0,0,0,0,0,0
IA,Des Moines,1921000,5,0,0,0,0,0,0
IA,Des Moines,1921000,6,0,0,0,0,0,0
IA,Des Moines,1921000,7,0,0,0,0,0,0
IA,Des Moines,1921000,8,0,0,0,0,0,0
IA,Des Moines,1921000,9,0,0,0,0,0,0
IA,Des Moines,1921000,10,0,0,0,0,0,0
IA,Des Moines,1921000,11,0,0,0,0,0,0
IA,Des Moines,1921000,12,0,0,0,0,0,0
IA,Des Moines,1921000,13,0,0,0,0,0,0
IA,Des Moines,1921000,14,0,0,0,0,0,0
IA,Des Moines,1921000,15,0,0,0,0,0,0
IA,Des Moines,1921000,16,0,0,0,0,0,0
IA,Des Moines,1921000,17,0,0,0,0,0,0
IA,Des Moines,1921000,18,0,0,0,0,0,0
IA,Des Moines,1921000,19,0,0,0,0,0,0
IA,Des Moines,1921000,20,0,0,0,0,0,0
IA,Des Moines,1921000,21,0,0,0,0,0,0
IA,Des Moines,1921000,22,0,0,0,0,0,0
IA,Des Moines,1921000,23,0,0,0,0,0,0
IA,Des Moines,1921000,24,0,0,0,0,0,0
IA,Des Moines,1921000,25,1,0,0,0,0,0
IA,Des Moines,1921000,26,1,0,0,0,0,0
IA,Des Moines,1921000,27,1,0,0,0,0,0
IA,Des Moines,1921000,28,1,0,0,0,0,0
IA,Des Moines,1921000,29,1,0,0,0,0,0
IA,Des Moines,1921000,30,1,0,0,0,0,0
IA,Des Moines,1921000,31,1,0,0,0,0,1
IA,Des Moines,1921000,32,1,0,0,0,0,1
IA,Des Moines,1921000,33,1,0,0,0,0,1
IA,Des Moines,1921000,34,1,0,0,0,0,1
IA,Des Moines,1921000,35,1,0,0,0,0,1
IA,Des Moines,1921000,36,1,0,0,0,0,1
IA,Des Moines,1921000,37,1,0,0,0,0,1
IA,Des Moines,1921000,38,1,0,0,0,0,1
IA,Des Moines,1921000,39,1,0,0,0,0,1
IA,Des Moines,1921000,40,1,0,0,0,0,1
IA,Des Moines,1921000,41,1,0,0,0,0,1
IA,Des Moines,1921000,42,1,0,0,0,0,1
IA,Des Moines,1921000,43,1,0,0,0,0,1
IA,Des Moines,1921000,44,1,0,0,0,0,1
IA,Des Moines,1921000,45,1,0,0,0,0,1
IA,Des Moines,1921000,46,1,0,0,0,0,1
IA,Des Moines,1921000,47,1,0,0,0,0,1
IA,Des Moines,1921000,48,1,0,0,0,0,1
IA,Des Moines,1921000,49,1,0,0,0,0,1
IA,Des Moines,1921000,50,1,0,0,0,0,1
IA,Des Moines,1921000,51,1,0,0,0,0,1
IA,Des Moines,1921000,52,1,0,0,0,0,1
IA,Des Moines,1921000,53,1,0,0,0,0,1
IA,Des Moines,1921000,54,1,0,0,0,0,1
IA,Des Moines,1921000,55,1,0,0,0,0,1
IA,Des Moines,1921000,56,1,0,0,0,0,1
IA,Des Moines,1921000,57,1,0,0,0,0,1
IA,Des Moines,1921000,58,1,0,0,0,0,1
IA,Des Moines,1921000,59,1,0,0,0,0,1
IA,Des Moines,1921000,60,1,0,0,0,0,1
IA,Des Moines,1921000,61,1,0,0,0,0,1
IA,Des Moines,1921000,62,1,0,0,0,0,1
IA,Des Moines,1921000,63,1,0,0,0,0,1
IA,Des Moines,1921000,64,1,0,0,0,0,1
IA,Des Moines,1921000,65,1,0,0,0,0,1
IA,Des Moines,1921000,66,1,0,0,0,0,1
IA,Des Moines,1921000,67,1,0,0,0,0,1
IA,Des Moines,1921000,68,1,0,0,0,0,1
IA,Des Moines,1921000,69,1,0,0,0,0,1
IA,Des Moines,1921000,70,1,0,0,0,0,1
IA,Des Moines,1921000,71,1,0,0,0,0,1
IA,Des Moines,1921000,72,1,0,0,0,0,1
IA,Des Moines,1921000,73,1,0,0,0,0,1
IA,Des Moines,1921000,74,1,0,0,0,0,1
IA,Des Moines,1921000,75,1,0,0,0,0,1
IA,Des Moines,1921000,76,1,0,0,0,0,1
IA,Des Moines,1921000,77,1,0,0,0,0,1
IA,Dubuque,1922395,1,0,0,0,0,0,0
IA,Dubuque,1922395,2,0,0,0,0,0,0
IA,Dubuque,1922395,3,0,0,0,0,0,0
IA,Dubuque,1922395,4,0,0,0,0,0,0
IA,Dubuque,1922395,5,0,0,0,0,0,0
IA,Dubuque,1922395,6,0,0,0,0,0,0
IA,Dubuque,1922395,7,0,0,0,0,0,0
IA,Dubuque,1922395,8,0,0,0,0,0,0
IA,Dubuque,1922395,9,0,0,0,0,0,0
IA,Dubuque,1922395,10,0,0,0,0,0,0
IA,Dubuque,1922395,11,0,0,0,0,0,0
IA,Dubuque,1922395,12,0,0,0,0,0,0
IA,Dubuque,1922395,13,0,0,0,0,0,0
IA,Dubuque,1922395,14,0,0,0,0,0,0
IA,Dubuque,1922395,15,0,0,0,0,0,0
IA,Dubuque,1922395,16,0,0,0,0,0,0
IA,Dubuque,1922395,17,0,0,0,0,0,0
IA,Dubuque,1922395,18,0,0,0,0,0,0
IA,Dubuque,1922395,19,0,0,0,0,0,0
IA,Dubuque,1922395,20,0,0,0,0,0,0
IA,Dubuque,1922395,21,0,0,0,0,0,0
IA,Dubuque,1922395,22,0,0,0,0,0,0
IA,Dubuque,1922395,23,0,0,0,0,0,1
IA,Dubuque,1922395,24,0,0,0,0,0,1
IA,Dubuque,1922395,25,0,0,0,0,0,1
IA,Dubuque,1922395,26,0,0,0,0,0,1
IA,Dubuque,1922395,27,0,0,0,0,0,2
IA,Dubuque,1922395,28,0,0,0,0,0,2
IA,Dubuque,1922395,29,0,0,0,0,0,2
IA,Dubuque,1922395,30,0,0,0,0,0,2
IA,Dubuque,1922395,31,0,0,0,0,0,5
IA,Dubuque,1922395,32,0,0,0,0,0,5
IA,Dubuque,1922395,33,0,0,0,0,0,5
IA,Dubuque,1922395,34,0,0,0,0,0,5
IA,Dubuque,1922395,35,0,0,0,0,0,5
IA,Dubuque,1922395,36,0,0,0,0,0,5
IA,Dubuque,1922395,37,0,0,0,0,0,5
IA,Dubuque,1922395,38,0,0,0,0,0,5
IA,Dubuque,1922395,39,0,0,0,0,0,5
IA,Dubuque,1922395,40,0,0,0,0,0,5
IA,Dubuque,1922395,41,0,0,0,0,0,5
IA,Dubuque,1922395,42,0,0,0,0,0,5
IA,Dubuque,1922395,43,0,0,0,0,0,5
IA,Dubuque,1922395,44,0,0,0,0,0,5
IA,Dubuque,1922395,45,0,0,0,0,0,5
IA,Dubuque,1922395,46,0,0,0,0,0,5
IA,Dubuque,1922395,47,0,0,0,0,0,5
IA,Dubuque,1922395,48,0,0,0,0,0,5
IA,Dubuque,1922395,49,0,0,0,0,0,5
IA,Dubuque,1922395,50,0,0,0,0,0,5
IA,Dubuque,1922395,51,0,0,0,0,0,5
IA,Dubuque,1922395,52,0,0,0,0,0,5
IA,Dubuque,1922395,53,0,0,0,0,0,5
IA,Dubuque,1922395,54,0,0,0,0,0,5
IA,Dubuque,1922395,55,0,0,0,0,0,5
IA,Dubuque,1922395,56,0,0,0,0,0,5
IA,Dubuque,1922395,57,0,0,0,0,0,5
IA,Dubuque,1922395,58,0,0,0,0,0,5
IA,Dubuque,1922395,59,0,0,0,0,0,5
IA,Dubuque,1922395,60,0,0,0,0,0,5
IA,Dubuque,1922395,61,0,0,0,0,0,5
IA,Dubuque,1922395,62,0,0,0,0,0,5
IA,Dubuque,1922395,63,0,0,0,0,0,5
IA,Dubuque,1922395,64,0,0,0,0,0,5
IA,Dubuque,1922395,65,0,0,0,0,0,5
IA,Dubuque,1922395,66,0,0,0,0,0,5
IA,Dubuque,1922395,67,0,0,0,0,0,5
IA,Dubuque,1922395,68,0,0,0,0,0,5
IA,Dubuque,1922395,69,0,0,0,0,0,5
IA,Dubuque,1922395,70,0,0,0,0,0,5
IA,Dubuque,1922395,71,0,0,0,0,0,5
IA,Dubuque,1922395,72,0,0,0,0,0,5
IA,Dubuque,1922395,73,0,0,0,0,0,5
IA,Dubuque,1922395,74,0,0,0,0,0,5
IA,Dubuque,1922395,75,0,0,0,0,0,5
IA,Dubuque,1922395,76,0,0,0,0,0,5
IA,Dubuque,1922395,77,0,0,0,0,0,5
IA,Fort Dodge,1928515,1,0,0,0,0,0,0
IA,Fort Dodge,1928515,2,0,0,0,0,0,0
IA,Fort Dodge,1928515,3,0,0,0,0,0,0
IA,Fort Dodge,1928515,4,0,0,0,0,0,0
IA,Fort Dodge,1928515,5,0,0,0,0,0,0
IA,Fort Dodge,1928515,6,0,0,0,0,0,0
IA,Fort Dodge,1928515,7,0,0,0,0,0,0
IA,Fort Dodge,1928515,8,0,0,0,0,0,0
IA,Fort Dodge,1928515,9,0,0,0,0,0,0
IA,Fort Dodge,1928515,10,0,0,0,0,0,0
IA,Fort Dodge,1928515,11,0,0,0,0,0,0
IA,Fort Dodge,1928515,12,0,0,0,0,0,0
IA,Fort Dodge,1928515,13,0,0,0,0,0,0
IA,Fort Dodge,1928515,14,0,0,0,0,0,0
IA,Fort Dodge,1928515,15,0,0,0,0,0,0
IA,Fort Dodge,1928515,16,0,0,0,0,0,0
IA,Fort Dodge,1928515,17,0,0,0,0,0,0
IA,Fort Dodge,1928515,18,0,0,0,0,0,0
IA,Fort Dodge,1928515,19,0,0,0,0,0,0
IA,Fort Dodge,1928515,20,0,0,0,0,0,0
IA,Fort Dodge,1928515,21,0,0,0,0,0,0
IA,Fort Dodge,1928515,22,0,0,0,0,0,0
IA,Fort Dodge,1928515,23,0,0,0,0,0,0
IA,Fort Dodge,1928515,24,0,0,0,0,0,0
IA,Fort Dodge,1928515,25,0,0,0,0,0,1
IA,Fort Dodge,1928515,26,0,0,0,0,0,1
IA,Fort Dodge,1928515,27,0,0,0,0,0,1
IA,Fort Dodge,1928515,28,0,0,0,0,0,1
IA,Fort Dodge,1928515,29,0,0,0,0,0,1
IA,Fort Dodge,1928515,30,0,0,0,0,0,1
IA,Fort Dodge,1928515,31,0,0,0,0,0,2
IA,Fort Dodge,1928515,32,0,0,0,0,0,2
IA,Fort Dodge,1928515,33,0,0,0,0,0,2
IA,Fort Dodge,1928515,34,0,0,0,0,0,2
IA,Fort Dodge,1928515,35,0,0,0,0,0,2
IA,Fort Dodge,1928515,36,0,0,0,0,0,2
IA,Fort Dodge,1928515,37,0,0,0,0,0,2
IA,Fort Dodge,1928515,38,0,0,0,0,0,2
IA,Fort Dodge,1928515,39,0,0,0,0,0,2
IA,Fort Dodge,1928515,40,0,0,0,0,0,2
IA,Fort Dodge,1928515,41,0,0,0,0,0,2
IA,Fort Dodge,1928515,42,0,0,0,0,0,2
IA,Fort Dodge,1928515,43,0,0,0,0,0,2
IA,Fort Dodge,1928515,44,0,0,0,0,0,2
IA,Fort Dodge,1928515,45,0,0,0,0,0,2
IA,Fort Dodge,1928515,46,0,0,0,0,0,2
IA,Fort Dodge,1928515,47,0,0,0,0,0,2
IA,Fort Dodge,1928515,48,0,0,0,0,0,2
IA,Fort Dodge,1928515,49,0,0,0,0,0,2
IA,Fort Dodge,1928515,50,0,0,0,0,0,2
IA,Fort Dodge,1928515,51,0,0,0,0,0,2
IA,Fort Dodge,1928515,52,0,0,0,0,0,2
IA,Fort Dodge,1928515,53,0,0,0,0,0,2
IA,Fort Dodge,1928515,54,0,0,0,0,0,2
IA,Fort Dodge,1928515,55,0,0,0,0,0,2
IA,Fort Dodge,1928515,56,0,0,0,0,0,2
IA,Fort Dodge,1928515,57,0,0,0,0,0,2
IA,Fort Dodge,1928515,58,0,0,0,0,0,2
IA,Fort Dodge,1928515,59,0,0,0,0,0,2
IA,Fort Dodge,1928515,60,0,0,0,0,0,2
IA,Fort Dodge,1928515,61,0,0,0,0,0,2
IA,Fort Dodge,1928515,62,0,0,0,0,0,2
IA,Fort Dodge,1928515,63,0,0,0,0,0,2
IA,Fort Dodge,1928515,64,0,0,0,0,0,2
IA,Fort Dodge,1928515,65,0,0,0,0,0,2
IA,Fort Dodge,1928515,66,0,0,0,0,0,2
IA,Fort Dodge,1928515,67,0,0,0,0,0,2
IA,Fort Dodge,1928515,68,0,0,0,0,0,2
IA,Fort Dodge,1928515,69,0,0,0,0,0,2
IA,Fort Dodge,1928515,70,0,0,0,0,0,2
IA,Fort Dodge,1928515,71,0,0,0,0,0,2
IA,Fort Dodge,1928515,72,0,0,0,0,0,2
IA,Fort Dodge,1928515,73,0,0,0,0,0,2
IA,Fort Dodge,1928515,74,0,0,0,0,0,2
IA,Fort Dodge,1928515,75,0,0,0,0,0,2
IA,Fort Dodge,1928515,76,0,0,0,0,0,2
IA,Fort Dodge,1928515,77,0,0,0,0,0,2
IA,Iowa City,1938595,1,0,0,0,0,0,0
IA,Iowa City,1938595,2,0,0,0,0,0,0
IA,Iowa City,1938595,3,0,0,0,0,0,0
IA,Iowa City,1938595,4,0,0,0,0,0,0
IA,Iowa City,1938595,5,0,0,0,0,0,0
IA,Iowa City,1938595,6,0,0,0,0,0,0
IA,Iowa City,1938595,7,0,0,0,0,0,0
IA,Iowa City,1938595,8,0,0,0,0,0,0
IA,Iowa City,1938595,9,0,0,0,0,0,0
IA,Iowa City,1938595,10,0,0,0,0,0,0
IA,Iowa City,1938595,11,0,0,0,0,0,0
IA,Iowa City,1938595,12,0,0,0,0,0,0
IA,Iowa City,1938595,13,0,0,0,0,0,0
IA,Iowa City,1938595,14,0,0,0,0,0,0
IA,Iowa City,1938595,15,0,0,0,0,0,0
IA,Iowa City,1938595,16,0,0,0,0,0,0
IA,Iowa City,1938595,17,0,0,0,0,0,0
IA,Iowa City,1938595,18,0,0,0,0,0,0
IA,Iowa City,1938595,19,0,0,0,0,0,0
IA,Iowa City,1938595,20,0,0,0,0,0,0
IA,Iowa City,1938595,21,0,0,0,0,0,0
IA,Iowa City,1938595,22,0,0,0,0,0,0
IA,Iowa City,1938595,23,0,0,0,0,0,0
IA,Iowa City,1938595,24,0,0,0,0,0,0
